measurement_id,product_id,factory_id,production_volume_units,defect_rate_ppm,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
FR_MSR_000249,FR_PRD_00137,FAC_FR_007,7249,77,152953.9,11012.68,4.71,2023-04-21
FR_MSR_000250,FR_PRD_00508,FAC_FR_003,4344,32,87053.76,6166.31,4.82,2023-09-07
FR_MSR_000251,FR_PRD_00757,FAC_FR_010,3368,79,526755.2,19753.32,1.12,2024-04-12
FR_MSR_000252,FR_PRD_00161,FAC_FR_010,8788,135,1114318.4,41786.94,2.78,2023-06-04
FR_MSR_000253,FR_PRD_00350,FAC_FR_017,303792,120,23969188.8,918818.9,2.57,2023-01-17
FR_MSR_000254,FR_PRD_00460,FAC_FR_003,8287,14,678705.3,26017.04,1.24,2024-06-25
FR_MSR_000255,FR_PRD_00702,FAC_FR_005,9449,101,205043.3,14763.12,2.03,2023-02-27
FR_MSR_000256,FR_PRD_00620,FAC_FR_007,9646,77,268544.64,22826.29,4.35,2024-02-07
FR_MSR_000257,FR_PRD_00651,FAC_FR_013,7177,65,215884.16,18350.15,1.69,2024-10-05
FR_MSR_000258,FR_PRD_00642,FAC_FR_020,8675,114,4268100.0,12804.3,3.64,2023-06-12
FR_MSR_000259,FR_PRD_00723,FAC_FR_009,2212,143,384003.2,14400.12,4.99,2024-08-17
FR_MSR_000260,FR_PRD_00033,FAC_FR_014,55902,70,788218.2,56751.71,1.59,2023-12-27
FR_MSR_000261,FR_PRD_00603,FAC_FR_002,326055,40,9703396.8,687323.94,4.21,2023-02-22
FR_MSR_000262,FR_PRD_00182,FAC_FR_002,287362,74,55978117.6,2099179.41,1.97,2023-06-15
FR_MSR_000263,FR_PRD_00524,FAC_FR_001,2235,27,74559.6,6337.57,1.57,2023-07-20
FR_MSR_000264,FR_PRD_00046,FAC_FR_016,5367,46,113780.4,9671.33,2.31,2023-11-10
FR_MSR_000265,FR_PRD_00864,FAC_FR_007,7899,20,221803.92,18853.33,3.41,2024-03-13
FR_MSR_000266,FR_PRD_00932,FAC_FR_011,7761,126,1033765.2,38766.2,3.17,2023-11-21
FR_MSR_000267,FR_PRD_00036,FAC_FR_008,303207,142,7349737.68,520606.42,4.53,2024-09-25
FR_MSR_000268,FR_PRD_00112,FAC_FR_015,5170,38,1620795.0,4862.38,3.06,2023-11-29
FR_MSR_000269,FR_PRD_00201,FAC_FR_014,371533,131,195054825.0,585164.48,4.89,2024-02-19
FR_MSR_000270,FR_PRD_00260,FAC_FR_005,6750,33,2754000.0,8262.0,3.66,2024-03-04
FR_MSR_000271,FR_PRD_00141,FAC_FR_009,8139,10,872500.8,32718.78,2.95,2023-11-02
FR_MSR_000272,FR_PRD_00484,FAC_FR_014,6072,125,3570336.0,10711.01,2.31,2023-02-27
FR_MSR_000273,FR_PRD_00262,FAC_FR_012,5212,79,1891956.0,5675.87,3.08,2023-06-19
FR_MSR_000274,FR_PRD_00330,FAC_FR_002,2745,25,938790.0,2816.37,2.52,2023-11-25
FR_MSR_000275,FR_PRD_00031,FAC_FR_015,489284,59,240727728.0,722183.18,3.8,2024-08-01
FR_MSR_000276,FR_PRD_00057,FAC_FR_001,117185,83,2409323.6,204792.51,2.71,2023-04-25
FR_MSR_000277,FR_PRD_00093,FAC_FR_006,2602,100,893787.0,2681.36,3.73,2024-04-11
FR_MSR_000278,FR_PRD_00409,FAC_FR_004,8274,11,4256973.0,12770.92,3.25,2023-06-07
FR_MSR_000279,FR_PRD_00728,FAC_FR_020,212044,74,5682779.2,483036.23,2.46,2024-02-05
FR_MSR_000280,FR_PRD_00672,FAC_FR_014,2662,120,290690.4,10900.89,1.3,2024-04-23
FR_MSR_000281,FR_PRD_00913,FAC_FR_015,3057,18,283383.9,10863.05,2.94,2023-04-17
FR_MSR_000282,FR_PRD_00310,FAC_FR_002,3616,53,1388544.0,4165.63,4.27,2023-04-11
FR_MSR_000283,FR_PRD_00722,FAC_FR_008,7393,61,122428.08,10406.39,1.4,2023-09-10
FR_MSR_000284,FR_PRD_00039,FAC_FR_010,8288,80,882672.0,33835.76,2.82,2024-10-19
FR_MSR_000285,FR_PRD_00090,FAC_FR_003,5225,60,143792.0,12222.32,3.26,2023-04-13
FR_MSR_000286,FR_PRD_00625,FAC_FR_009,9863,73,4112871.0,12338.61,2.16,2024-04-14
FR_MSR_000287,FR_PRD_00228,FAC_FR_020,325234,73,5190734.64,367677.04,3.22,2023-03-16
FR_MSR_000288,FR_PRD_00011,FAC_FR_008,6593,18,158232.0,11392.7,1.69,2023-03-10
FR_MSR_000289,FR_PRD_00920,FAC_FR_010,269149,91,35420008.4,1328250.32,1.06,2023-03-12
FR_MSR_000290,FR_PRD_00514,FAC_FR_018,2812,11,1531134.0,4593.4,2.71,2023-10-30
FR_MSR_000291,FR_PRD_00565,FAC_FR_015,3509,59,1568523.0,4705.57,1.2,2023-11-13
FR_MSR_000292,FR_PRD_00448,FAC_FR_009,6213,83,124260.0,10562.1,2.7,2023-06-08
FR_MSR_000293,FR_PRD_00839,FAC_FR_005,3254,141,1630254.0,4890.76,4.01,2023-07-06
FR_MSR_000294,FR_PRD_00491,FAC_FR_002,7150,32,196768.0,16725.28,2.55,2024-07-29
FR_MSR_000295,FR_PRD_00074,FAC_FR_019,394194,87,211682178.0,635046.53,1.05,2024-03-29
FR_MSR_000296,FR_PRD_00426,FAC_FR_016,9606,21,2218986.0,6656.96,4.6,2024-10-11
FR_MSR_000297,FR_PRD_00851,FAC_FR_002,296924,65,114909588.0,344728.76,1.37,2024-01-12
FR_MSR_000298,FR_PRD_00581,FAC_FR_007,487553,75,223055497.5,669166.49,1.37,2024-02-10
FR_MSR_000299,FR_PRD_00155,FAC_FR_002,267383,115,146392192.5,439176.58,2.18,2023-11-13
FR_MSR_000300,FR_PRD_00008,FAC_FR_001,7961,26,3928753.5,11786.26,2.05,2023-03-16
FR_MSR_000301,FR_PRD_00464,FAC_FR_016,428942,136,102946080.0,308838.24,4.51,2024-10-04
FR_MSR_000302,FR_PRD_00504,FAC_FR_002,60003,25,1924896.24,163616.18,2.9,2023-03-06
FR_MSR_000303,FR_PRD_00017,FAC_FR_008,5834,110,2380272.0,7140.82,3.25,2023-04-28
FR_MSR_000304,FR_PRD_00699,FAC_FR_020,6103,86,3634336.5,10903.01,3.27,2024-07-24
FR_MSR_000305,FR_PRD_00397,FAC_FR_020,185163,69,84156583.5,252469.75,4.37,2023-05-18
FR_MSR_000306,FR_PRD_00943,FAC_FR_009,6707,83,3662022.0,10986.07,2.56,2024-03-04
FR_MSR_000307,FR_PRD_00688,FAC_FR_011,9345,118,4990230.0,14970.69,3.78,2024-11-27
FR_MSR_000308,FR_PRD_00226,FAC_FR_016,9397,52,2551285.5,7653.86,3.0,2024-01-09
FR_MSR_000309,FR_PRD_00859,FAC_FR_011,8978,60,187640.2,13510.09,4.65,2024-03-11
FR_MSR_000310,FR_PRD_00693,FAC_FR_004,3467,61,54085.2,3831.04,4.74,2024-12-02
FR_MSR_000311,FR_PRD_00361,FAC_FR_004,9487,98,3529164.0,10587.49,3.09,2023-11-13
FR_MSR_000312,FR_PRD_00301,FAC_FR_010,2847,19,1123141.5,3369.42,3.75,2024-04-30
FR_MSR_000313,FR_PRD_00154,FAC_FR_004,3829,86,311297.7,11933.08,2.46,2023-06-30
FR_MSR_000314,FR_PRD_00461,FAC_FR_006,8340,108,3140010.0,9420.03,1.61,2023-04-06
FR_MSR_000315,FR_PRD_00040,FAC_FR_006,429733,89,8938446.4,759767.94,4.64,2023-06-11
FR_MSR_000316,FR_PRD_00607,FAC_FR_015,199762,69,2457072.6,176909.23,3.96,2023-05-28
FR_MSR_000317,FR_PRD_00788,FAC_FR_011,6508,10,207214.72,17613.25,4.65,2024-05-11
FR_MSR_000318,FR_PRD_00456,FAC_FR_017,262190,45,6481336.8,459094.69,4.36,2024-01-14
FR_MSR_000319,FR_PRD_00474,FAC_FR_002,9448,50,175732.8,12447.74,2.31,2024-11-17
FR_MSR_000320,FR_PRD_00135,FAC_FR_011,4003,12,2173629.0,6520.89,4.08,2024-07-13
FR_MSR_000321,FR_PRD_00384,FAC_FR_013,353180,51,167407320.0,502221.96,3.58,2024-10-28
FR_MSR_000322,FR_PRD_00210,FAC_FR_002,3969,75,1809864.0,5429.59,4.26,2024-02-14
FR_MSR_000323,FR_PRD_00894,FAC_FR_007,8492,46,1280593.6,48022.26,1.95,2023-12-23
FR_MSR_000324,FR_PRD_00124,FAC_FR_014,7716,113,188887.68,13379.54,1.65,2024-06-19
FR_MSR_000325,FR_PRD_00926,FAC_FR_010,8646,94,4474305.0,13422.92,3.16,2023-05-01
FR_MSR_000326,FR_PRD_00479,FAC_FR_020,7079,25,1177945.6,44172.96,3.35,2024-08-12
FR_MSR_000327,FR_PRD_00089,FAC_FR_006,7478,32,1749852.0,5249.56,2.75,2023-10-05
FR_MSR_000328,FR_PRD_00524,FAC_FR_004,4608,11,153722.88,13066.44,3.72,2024-05-23
FR_MSR_000329,FR_PRD_00898,FAC_FR_008,5807,31,77349.24,5478.9,4.01,2024-09-04
FR_MSR_000330,FR_PRD_00902,FAC_FR_007,410303,27,5990423.8,431310.51,1.1,2023-02-11
FR_MSR_000331,FR_PRD_00735,FAC_FR_005,5357,68,125139.52,10636.86,2.69,2023-10-11
FR_MSR_000332,FR_PRD_00985,FAC_FR_014,9705,147,4046985.0,12140.96,4.46,2024-10-19
FR_MSR_000333,FR_PRD_00859,FAC_FR_011,4918,16,102786.2,7400.61,2.54,2023-06-01
FR_MSR_000334,FR_PRD_00395,FAC_FR_012,302421,63,151512921.0,454538.76,3.82,2023-03-31
FR_MSR_000335,FR_PRD_00240,FAC_FR_012,147355,116,48185085.0,144555.26,2.33,2023-10-16
FR_MSR_000336,FR_PRD_00184,FAC_FR_009,495183,68,46200573.9,1771022.0,1.24,2024-01-23
FR_MSR_000337,FR_PRD_00078,FAC_FR_015,230494,39,4453144.08,315431.04,1.09,2024-07-09
FR_MSR_000338,FR_PRD_00548,FAC_FR_008,4898,137,2894718.0,8684.15,3.07,2023-06-21
FR_MSR_000339,FR_PRD_00926,FAC_FR_009,4524,130,2341170.0,7023.51,3.62,2024-08-25
FR_MSR_000340,FR_PRD_00154,FAC_FR_020,3427,139,278615.1,10680.25,1.0,2024-12-12
FR_MSR_000341,FR_PRD_00308,FAC_FR_011,2382,95,50117.28,4259.97,3.14,2024-01-29
FR_MSR_000342,FR_PRD_00485,FAC_FR_020,2682,43,308966.4,11586.24,1.03,2024-08-19
FR_MSR_000343,FR_PRD_00789,FAC_FR_014,451425,72,207204075.0,621612.22,3.61,2023-12-02
FR_MSR_000344,FR_PRD_00456,FAC_FR_004,257478,113,6364856.16,450843.98,3.68,2023-02-24
FR_MSR_000345,FR_PRD_00628,FAC_FR_015,3559,117,603606.4,22635.24,4.41,2024-02-11
FR_MSR_000346,FR_PRD_00933,FAC_FR_003,180211,56,4562942.52,323208.43,1.18,2023-01-10
FR_MSR_000347,FR_PRD_00791,FAC_FR_014,391426,11,227222793.0,681668.38,2.74,2024-05-18
FR_MSR_000348,FR_PRD_00062,FAC_FR_001,51566,67,28619130.0,85857.39,3.25,2024-04-04
FR_MSR_000349,FR_PRD_00938,FAC_FR_008,4775,46,150126.0,12760.71,3.89,2024-07-19
FR_MSR_000350,FR_PRD_00166,FAC_FR_017,7782,119,877809.6,33649.37,2.7,2023-12-16
FR_MSR_000351,FR_PRD_00144,FAC_FR_004,3165,66,62540.4,5315.93,2.44,2024-04-10
FR_MSR_000352,FR_PRD_00554,FAC_FR_009,429611,48,139193964.0,417581.89,3.18,2023-06-17
FR_MSR_000353,FR_PRD_00824,FAC_FR_019,375197,88,6723530.24,571500.07,3.58,2024-10-21
FR_MSR_000354,FR_PRD_00038,FAC_FR_014,5032,85,539430.4,20228.64,2.33,2024-09-03
FR_MSR_000355,FR_PRD_00669,FAC_FR_016,6801,114,3203271.0,9609.81,3.42,2024-01-29
FR_MSR_000356,FR_PRD_00821,FAC_FR_005,470006,135,181892322.0,545676.97,4.93,2024-08-05
FR_MSR_000357,FR_PRD_00308,FAC_FR_017,8836,27,185909.44,15802.3,4.26,2024-12-01
FR_MSR_000358,FR_PRD_00352,FAC_FR_015,413403,67,60770241.0,2329525.9,4.85,2023-11-20
FR_MSR_000359,FR_PRD_00037,FAC_FR_009,5968,43,197660.16,16801.11,4.21,2023-11-14
FR_MSR_000360,FR_PRD_00674,FAC_FR_006,7462,117,164760.96,11670.57,3.93,2023-10-10
FR_MSR_000361,FR_PRD_00102,FAC_FR_010,3647,97,311818.5,11953.04,3.42,2024-06-14
FR_MSR_000362,FR_PRD_00346,FAC_FR_020,4729,102,113496.0,8039.3,1.23,2024-02-19
FR_MSR_000363,FR_PRD_00988,FAC_FR_008,5975,109,3405750.0,10217.25,2.66,2023-06-20
FR_MSR_000364,FR_PRD_00042,FAC_FR_001,3183,83,1265242.5,3795.73,1.41,2023-12-04
FR_MSR_000365,FR_PRD_00698,FAC_FR_008,2084,56,36011.52,3060.98,3.74,2024-04-16
FR_MSR_000366,FR_PRD_00128,FAC_FR_016,271325,95,6663742.0,566418.07,1.93,2024-03-02
FR_MSR_000367,FR_PRD_00639,FAC_FR_015,126436,122,56896200.0,170688.6,1.54,2023-04-06
FR_MSR_000368,FR_PRD_00139,FAC_FR_006,473066,53,8089428.6,582438.86,2.97,2023-01-02
FR_MSR_000369,FR_PRD_00767,FAC_FR_014,7585,21,3174322.5,9522.97,3.77,2023-03-11
FR_MSR_000370,FR_PRD_00883,FAC_FR_014,4390,129,90960.8,7731.67,2.17,2024-01-27
FR_MSR_000371,FR_PRD_00788,FAC_FR_011,7578,58,241283.52,20509.1,2.79,2024-07-03
FR_MSR_000372,FR_PRD_00726,FAC_FR_015,8098,131,1392856.0,52232.1,2.11,2024-05-09
FR_MSR_000373,FR_PRD_00097,FAC_FR_002,2000,128,324000.0,12150.0,1.03,2023-11-06
FR_MSR_000374,FR_PRD_00729,FAC_FR_004,2534,32,338542.4,12695.34,4.27,2024-11-08
FR_MSR_000375,FR_PRD_00737,FAC_FR_004,6132,21,3384864.0,10154.59,1.83,2023-08-21
FR_MSR_000376,FR_PRD_00282,FAC_FR_009,8163,114,122445.0,8673.19,4.35,2023-12-22
FR_MSR_000377,FR_PRD_00673,FAC_FR_016,331996,107,185253768.0,555761.3,3.0,2024-10-05
FR_MSR_000378,FR_PRD_00414,FAC_FR_001,8244,48,117889.2,8488.02,2.58,2023-04-10
FR_MSR_000379,FR_PRD_00609,FAC_FR_014,7030,14,97014.0,6985.01,1.68,2023-07-12
FR_MSR_000380,FR_PRD_00933,FAC_FR_018,256057,55,6483363.24,459238.23,1.18,2023-02-23
FR_MSR_000381,FR_PRD_00695,FAC_FR_015,2899,87,58791.72,4164.41,1.15,2024-12-13
FR_MSR_000382,FR_PRD_00471,FAC_FR_001,341228,100,89572350.0,268717.05,1.7,2024-01-29
FR_MSR_000383,FR_PRD_00162,FAC_FR_011,289275,86,5727645.0,412390.44,1.82,2024-01-22
FR_MSR_000384,FR_PRD_00708,FAC_FR_012,6670,102,89644.8,6349.84,2.0,2023-10-29
FR_MSR_000385,FR_PRD_00769,FAC_FR_014,8197,69,2705010.0,8115.03,4.29,2023-02-02
FR_MSR_000386,FR_PRD_00094,FAC_FR_008,9210,112,1027836.0,39400.38,2.61,2023-02-11
FR_MSR_000387,FR_PRD_00082,FAC_FR_019,280101,65,159657570.0,478972.71,4.73,2024-02-28
FR_MSR_000388,FR_PRD_00655,FAC_FR_004,9644,63,5120964.0,15362.89,4.94,2023-01-05
FR_MSR_000389,FR_PRD_00931,FAC_FR_002,54332,149,1303968.0,93885.7,2.38,2024-05-04
FR_MSR_000390,FR_PRD_00680,FAC_FR_019,9851,81,4669374.0,14008.12,3.07,2024-05-22
FR_MSR_000391,FR_PRD_00908,FAC_FR_009,159251,105,4000385.12,340032.74,3.88,2023-12-21
FR_MSR_000392,FR_PRD_00621,FAC_FR_013,8313,111,4439142.0,13317.43,4.41,2024-05-04
FR_MSR_000393,FR_PRD_00097,FAC_FR_019,2280,88,369360.0,13851.0,1.69,2024-11-18
FR_MSR_000394,FR_PRD_00388,FAC_FR_003,8219,99,196598.48,16710.87,1.35,2023-06-12
FR_MSR_000395,FR_PRD_00276,FAC_FR_011,284819,56,5810307.6,411563.46,4.26,2024-01-21
FR_MSR_000396,FR_PRD_00591,FAC_FR_018,7182,69,620524.8,23786.78,4.89,2023-03-17
FR_MSR_000397,FR_PRD_00288,FAC_FR_002,9149,121,2868211.5,8604.63,2.91,2023-02-15
FR_MSR_000398,FR_PRD_00197,FAC_FR_016,2704,135,61326.72,4343.98,3.43,2023-07-05
FR_MSR_000399,FR_PRD_00419,FAC_FR_012,266980,99,7667665.6,651751.58,4.15,2023-11-26
FR_MSR_000400,FR_PRD_00075,FAC_FR_008,7244,66,744683.2,27925.62,3.7,2024-06-18
FR_MSR_000401,FR_PRD_00925,FAC_FR_009,9189,93,3239122.5,9717.37,3.9,2024-07-31
FR_MSR_000402,FR_PRD_00032,FAC_FR_002,2479,135,572649.0,1717.95,4.39,2024-02-16
FR_MSR_000403,FR_PRD_00864,FAC_FR_019,2544,33,71435.52,6072.02,4.93,2023-10-01
FR_MSR_000404,FR_PRD_00759,FAC_FR_005,259328,145,28318617.6,1085547.01,4.13,2023-08-05
FR_MSR_000405,FR_PRD_00159,FAC_FR_018,372875,109,119692875.0,359078.62,4.61,2024-06-20
FR_MSR_000406,FR_PRD_00303,FAC_FR_020,7906,105,145154.16,10281.75,3.66,2023-03-30
FR_MSR_000407,FR_PRD_00111,FAC_FR_013,5354,53,653723.4,25059.4,1.18,2024-01-08
FR_MSR_000408,FR_PRD_00026,FAC_FR_002,9232,12,316103.68,26868.81,3.78,2024-06-07
FR_MSR_000409,FR_PRD_00927,FAC_FR_020,7334,29,3157287.0,9471.86,4.82,2023-01-16
FR_MSR_000410,FR_PRD_00593,FAC_FR_003,4032,121,1759968.0,5279.9,1.13,2024-04-30
FR_MSR_000411,FR_PRD_00416,FAC_FR_017,5153,87,573013.6,21488.01,1.92,2024-06-01
FR_MSR_000412,FR_PRD_00427,FAC_FR_011,9303,133,1353586.5,51887.48,2.62,2024-02-25
FR_MSR_000413,FR_PRD_00193,FAC_FR_011,254071,88,73553554.5,220660.66,1.98,2023-08-10
FR_MSR_000414,FR_PRD_00082,FAC_FR_008,119558,96,68148060.0,204444.18,1.28,2024-07-31
FR_MSR_000415,FR_PRD_00748,FAC_FR_018,294422,116,9774810.4,830858.88,4.45,2024-07-24
FR_MSR_000416,FR_PRD_00690,FAC_FR_007,8081,44,2145505.5,6436.52,3.23,2023-09-19
FR_MSR_000417,FR_PRD_00120,FAC_FR_009,4529,132,63043.68,4465.59,4.91,2023-12-26
FR_MSR_000418,FR_PRD_00428,FAC_FR_003,430019,89,212859405.0,638578.22,3.14,2024-03-20
FR_MSR_000419,FR_PRD_00840,FAC_FR_008,6780,54,141702.0,10202.54,4.63,2023-06-14
FR_MSR_000420,FR_PRD_00279,FAC_FR_015,6289,113,196216.8,16678.43,4.06,2024-03-01
FR_MSR_000421,FR_PRD_00222,FAC_FR_006,325471,46,9334508.28,661194.34,3.68,2024-11-22
FR_MSR_000422,FR_PRD_00334,FAC_FR_016,259860,148,7380024.0,627302.04,2.04,2024-01-05
FR_MSR_000423,FR_PRD_00469,FAC_FR_014,342555,34,4727259.0,340362.65,1.42,2024-02-20
FR_MSR_000424,FR_PRD_00132,FAC_FR_013,7911,46,2931025.5,8793.08,4.22,2024-03-27
FR_MSR_000425,FR_PRD_00612,FAC_FR_007,3310,33,893700.0,2681.1,1.01,2024-06-28
FR_MSR_000426,FR_PRD_00764,FAC_FR_002,219230,145,54917115.0,164751.35,3.81,2023-06-12
FR_MSR_000427,FR_PRD_00917,FAC_FR_004,2978,66,501495.2,18806.07,3.46,2024-11-11
FR_MSR_000428,FR_PRD_00936,FAC_FR_011,3002,128,103028.64,8757.43,4.74,2023-02-14
FR_MSR_000429,FR_PRD_00586,FAC_FR_004,410996,68,194195610.0,582586.83,1.91,2024-06-13
FR_MSR_000430,FR_PRD_00829,FAC_FR_005,82067,67,18465075.0,55395.22,3.56,2024-02-20
FR_MSR_000431,FR_PRD_00682,FAC_FR_002,7927,148,3721726.5,11165.18,1.58,2024-01-11
FR_MSR_000432,FR_PRD_00792,FAC_FR_013,5390,47,85701.0,6170.47,3.26,2023-02-23
FR_MSR_000433,FR_PRD_00369,FAC_FR_020,6702,100,3237066.0,9711.2,4.15,2024-02-14
FR_MSR_000434,FR_PRD_00581,FAC_FR_003,128583,36,58826722.5,176480.17,4.47,2024-09-27
FR_MSR_000435,FR_PRD_00547,FAC_FR_008,3070,40,55628.4,3940.34,4.52,2024-09-15
FR_MSR_000436,FR_PRD_00813,FAC_FR_009,8911,54,4130248.5,12390.75,1.06,2024-08-08
FR_MSR_000437,FR_PRD_00643,FAC_FR_004,3241,44,49587.3,3570.29,3.89,2023-05-19
FR_MSR_000438,FR_PRD_00272,FAC_FR_008,381069,98,135470029.5,406410.09,4.32,2024-06-16
FR_MSR_000439,FR_PRD_00039,FAC_FR_009,2204,81,234726.0,8997.83,2.78,2023-09-27
FR_MSR_000440,FR_PRD_00721,FAC_FR_006,8953,131,105645.4,7606.47,3.39,2024-03-25
FR_MSR_000441,FR_PRD_00432,FAC_FR_013,3953,61,139778.08,11881.14,2.8,2024-02-27
FR_MSR_000442,FR_PRD_00458,FAC_FR_020,6125,41,215110.0,18284.35,2.16,2024-06-09
FR_MSR_000443,FR_PRD_00081,FAC_FR_016,2458,90,1260954.0,3782.86,3.31,2024-12-03
FR_MSR_000444,FR_PRD_00896,FAC_FR_002,79634,124,8433240.6,323274.22,1.06,2023-08-16
FR_MSR_000445,FR_PRD_00679,FAC_FR_018,381120,136,189797760.0,569393.28,4.57,2024-06-23
FR_MSR_000446,FR_PRD_00619,FAC_FR_002,8397,134,155176.56,13190.01,1.03,2023-04-14
FR_MSR_000447,FR_PRD_00776,FAC_FR_007,204179,145,75342051.0,226026.15,4.42,2024-09-09
FR_MSR_000448,FR_PRD_00869,FAC_FR_005,6811,55,2666506.5,7999.52,1.51,2024-07-14
FR_MSR_000449,FR_PRD_00999,FAC_FR_009,2174,102,70089.76,5957.63,1.05,2023-01-01
FR_MSR_000450,FR_PRD_00323,FAC_FR_019,6764,30,2972778.0,8918.33,2.53,2024-08-16
FR_MSR_000451,FR_PRD_00641,FAC_FR_007,304874,70,4390185.6,310971.48,3.38,2024-04-03
FR_MSR_000452,FR_PRD_00196,FAC_FR_005,4771,91,1238074.5,3714.22,2.61,2024-07-03
FR_MSR_000453,FR_PRD_00044,FAC_FR_019,9437,119,212898.72,15080.33,2.96,2023-02-06
FR_MSR_000454,FR_PRD_00389,FAC_FR_007,495125,144,217607437.5,652822.31,4.16,2024-02-20
FR_MSR_000455,FR_PRD_00696,FAC_FR_015,2687,34,1055991.0,3167.97,3.85,2023-08-02
FR_MSR_000456,FR_PRD_00721,FAC_FR_003,6201,43,73171.8,5268.37,1.69,2024-10-02
FR_MSR_000457,FR_PRD_00306,FAC_FR_003,273715,23,125635185.0,376905.56,3.2,2023-12-24
FR_MSR_000458,FR_PRD_00948,FAC_FR_004,6216,35,158135.04,11201.23,3.64,2023-05-15
FR_MSR_000459,FR_PRD_00201,FAC_FR_006,65301,47,34283025.0,102849.08,2.11,2023-05-08
FR_MSR_000460,FR_PRD_00782,FAC_FR_009,5411,137,1258057.5,3774.17,1.39,2024-04-04
FR_MSR_000461,FR_PRD_00456,FAC_FR_001,286879,36,7091648.88,502325.13,2.04,2024-07-19
FR_MSR_000462,FR_PRD_00218,FAC_FR_008,6869,78,1627953.0,4883.86,4.37,2023-04-12
FR_MSR_000463,FR_PRD_00960,FAC_FR_002,303781,54,100247730.0,300743.19,2.23,2024-02-23
FR_MSR_000464,FR_PRD_00390,FAC_FR_009,5599,53,111532.08,9480.23,4.9,2024-04-13
FR_MSR_000465,FR_PRD_00687,FAC_FR_007,9970,47,169091.2,14372.75,2.52,2024-09-02
FR_MSR_000466,FR_PRD_00626,FAC_FR_016,7859,33,2675989.5,8027.97,2.51,2024-04-22
FR_MSR_000467,FR_PRD_00741,FAC_FR_016,8957,101,194366.9,13994.42,2.22,2023-06-05
FR_MSR_000468,FR_PRD_00327,FAC_FR_012,5442,103,107751.6,7758.12,2.97,2023-07-27
FR_MSR_000469,FR_PRD_00516,FAC_FR_018,460554,109,11467794.6,825681.21,3.04,2024-05-06
FR_MSR_000470,FR_PRD_00440,FAC_FR_013,6573,14,3569139.0,10707.42,3.09,2023-04-09
FR_MSR_000471,FR_PRD_00063,FAC_FR_013,2960,52,286824.0,10994.92,1.95,2024-02-21
FR_MSR_000472,FR_PRD_00943,FAC_FR_010,2021,95,1103466.0,3310.4,1.74,2023-03-01
FR_MSR_000473,FR_PRD_00949,FAC_FR_017,8159,75,2129499.0,6388.5,4.79,2023-01-28
FR_MSR_000474,FR_PRD_00620,FAC_FR_003,9592,65,267041.28,22698.51,2.09,2024-05-31
FR_MSR_000475,FR_PRD_00449,FAC_FR_014,2401,96,846352.5,2539.06,2.41,2023-12-03
FR_MSR_000476,FR_PRD_00589,FAC_FR_020,3110,113,1418160.0,4254.48,3.93,2024-01-10
FR_MSR_000477,FR_PRD_00433,FAC_FR_005,8046,129,135172.8,11489.69,4.62,2024-07-31
FR_MSR_000478,FR_PRD_00925,FAC_FR_019,8807,119,3104467.5,9313.4,3.57,2023-08-19
FR_MSR_000479,FR_PRD_00294,FAC_FR_018,461774,74,80348676.0,3013075.35,2.2,2023-11-21
FR_MSR_000480,FR_PRD_00689,FAC_FR_004,5432,134,810454.4,30392.04,3.25,2024-05-30
FR_MSR_000481,FR_PRD_00853,FAC_FR_019,8045,40,199516.0,16958.86,4.42,2023-03-24
FR_MSR_000482,FR_PRD_00684,FAC_FR_009,6946,51,180873.84,12811.9,4.57,2023-01-23
FR_MSR_000483,FR_PRD_00477,FAC_FR_004,3588,141,522054.0,20012.07,1.09,2024-05-15
FR_MSR_000484,FR_PRD_00571,FAC_FR_010,4485,65,91852.8,7807.49,1.78,2023-07-17
FR_MSR_000485,FR_PRD_00967,FAC_FR_011,7796,84,846645.6,32454.75,3.75,2024-07-13
FR_MSR_000486,FR_PRD_00218,FAC_FR_012,9861,91,2337057.0,7011.17,3.11,2024-11-16
FR_MSR_000487,FR_PRD_00154,FAC_FR_015,8326,81,676903.8,25947.98,2.55,2023-12-11
FR_MSR_000488,FR_PRD_00259,FAC_FR_019,167447,26,54252828.0,162758.48,2.42,2024-02-09
FR_MSR_000489,FR_PRD_00553,FAC_FR_001,255471,33,105764994.0,317294.98,1.62,2024-03-08
FR_MSR_000490,FR_PRD_00917,FAC_FR_019,9086,72,1530082.4,57378.09,1.67,2024-02-26
FR_MSR_000491,FR_PRD_00411,FAC_FR_005,4961,30,1138549.5,3415.65,3.34,2024-03-14
FR_MSR_000492,FR_PRD_00525,FAC_FR_003,4240,116,1475520.0,4426.56,2.91,2024-09-12
FR_MSR_000493,FR_PRD_00339,FAC_FR_004,9347,114,3140592.0,9421.78,2.62,2024-06-08
FR_MSR_000494,FR_PRD_00862,FAC_FR_020,8484,31,3894156.0,11682.47,4.72,2024-03-29
FR_MSR_000495,FR_PRD_00641,FAC_FR_005,92417,80,1330804.8,94265.34,2.97,2024-01-21
FR_MSR_000496,FR_PRD_00217,FAC_FR_009,88365,16,1617079.5,116429.72,1.18,2023-08-12
FR_MSR_000497,FR_PRD_00797,FAC_FR_018,7572,122,4054806.0,12164.42,2.24,2024-10-11
FR_MSR_000498,FR_PRD_00183,FAC_FR_006,349539,56,108007551.0,324022.65,1.08,2023-08-13
