measurement_id,product_id,factory_id,production_volume,shipping_mode,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
SPC_MSR_00214,SPC_PRD_0456,FAC_SPC_020,1611,Ocean_Freight,504565.2,13455.07,12.18,2023-07-25
SPC_MSR_00215,SPC_PRD_0913,FAC_SPC_007,11015,Ocean_Freight,16439887.5,40770.92,14.03,2023-09-05
SPC_MSR_00216,SPC_PRD_0660,FAC_SPC_009,12478,Air_Freight,829537.44,24194.84,13.67,2024-12-04
SPC_MSR_00217,SPC_PRD_0944,FAC_SPC_002,10841,Truck_Rail,105482.93,15822.44,14.05,2023-01-12
SPC_MSR_00218,SPC_PRD_0111,FAC_SPC_009,31594,Ocean_Freight,336160.16,50424.02,10.49,2024-07-14
SPC_MSR_00219,SPC_PRD_0608,FAC_SPC_013,7366,Ocean_Freight,15671165.0,38864.49,8.24,2023-07-30
SPC_MSR_00220,SPC_PRD_0690,FAC_SPC_014,13866,Truck_Rail,25721430.0,63789.15,5.81,2024-06-23
SPC_MSR_00221,SPC_PRD_0097,FAC_SPC_015,1838,Truck_Rail,756796.5,20181.24,10.7,2024-01-27
SPC_MSR_00222,SPC_PRD_0192,FAC_SPC_005,14045,Truck_Rail,9859590.0,26292.24,13.0,2024-05-28
SPC_MSR_00223,SPC_PRD_0601,FAC_SPC_002,11482,Truck_Rail,20839830.0,51682.78,10.64,2023-05-05
SPC_MSR_00224,SPC_PRD_0103,FAC_SPC_011,13430,Ocean_Freight,20615050.0,51125.32,5.03,2024-05-17
SPC_MSR_00225,SPC_PRD_0033,FAC_SPC_011,46614,Air_Freight,32396730.0,80343.89,9.15,2023-04-27
SPC_MSR_00226,SPC_PRD_0482,FAC_SPC_019,12702,Ocean_Freight,25753305.0,63868.2,5.29,2023-02-12
SPC_MSR_00227,SPC_PRD_0975,FAC_SPC_009,11034,Ocean_Freight,8460871.2,22562.32,14.38,2024-11-22
SPC_MSR_00228,SPC_PRD_0784,FAC_SPC_007,10360,Ocean_Freight,84848.4,12727.26,8.77,2023-04-22
SPC_MSR_00229,SPC_PRD_0326,FAC_SPC_013,8745,Ocean_Freight,576120.6,16803.52,11.12,2024-11-16
SPC_MSR_00230,SPC_PRD_0966,FAC_SPC_004,7483,Truck_Rail,820735.44,23938.12,9.48,2023-07-23
SPC_MSR_00231,SPC_PRD_0425,FAC_SPC_008,7407,Ocean_Freight,4863065.85,129681.76,11.88,2024-04-02
SPC_MSR_00232,SPC_PRD_0228,FAC_SPC_011,2891,Ocean_Freight,6078327.5,15074.25,4.34,2024-09-15
SPC_MSR_00233,SPC_PRD_0369,FAC_SPC_009,4142,Ocean_Freight,1532125.8,40856.69,13.39,2023-05-21
SPC_MSR_00234,SPC_PRD_0632,FAC_SPC_020,5544,Ocean_Freight,10422720.0,25848.35,11.61,2023-11-20
SPC_MSR_00235,SPC_PRD_0160,FAC_SPC_004,4483,Truck_Rail,9985882.5,24764.99,11.87,2024-05-27
SPC_MSR_00236,SPC_PRD_0354,FAC_SPC_020,6801,Ocean_Freight,88140.96,10283.11,5.64,2024-08-26
SPC_MSR_00237,SPC_PRD_0399,FAC_SPC_010,10714,Ocean_Freight,16151355.0,40055.36,9.25,2023-05-30
SPC_MSR_00238,SPC_PRD_0333,FAC_SPC_002,12283,Truck_Rail,4742466.3,126465.77,8.09,2023-01-23
SPC_MSR_00239,SPC_PRD_0509,FAC_SPC_012,1313,Ocean_Freight,1876539.6,5004.11,6.34,2024-12-06
SPC_MSR_00240,SPC_PRD_0617,FAC_SPC_010,14058,Air_Freight,9313425.0,23097.29,3.62,2024-06-07
SPC_MSR_00241,SPC_PRD_0494,FAC_SPC_015,47711,Truck_Rail,19680787.5,48808.35,4.36,2024-11-02
SPC_MSR_00242,SPC_PRD_0299,FAC_SPC_011,3243,Air_Freight,3251431.8,8670.48,10.2,2024-11-05
SPC_MSR_00243,SPC_PRD_0604,FAC_SPC_019,547,Ocean_Freight,178951.05,4772.03,7.1,2024-12-07
SPC_MSR_00244,SPC_PRD_0626,FAC_SPC_011,12404,Ocean_Freight,22079120.0,54756.22,12.24,2024-09-26
SPC_MSR_00245,SPC_PRD_0972,FAC_SPC_019,1632,Ocean_Freight,357652.8,9537.41,11.18,2024-02-13
SPC_MSR_00246,SPC_PRD_0129,FAC_SPC_011,7919,Ocean_Freight,995893.44,29046.89,9.23,2023-02-20
SPC_MSR_00247,SPC_PRD_0685,FAC_SPC_015,11819,Truck_Rail,1531742.4,44675.82,5.86,2023-01-18
SPC_MSR_00248,SPC_PRD_0413,FAC_SPC_002,2614,Truck_Rail,69323.28,8087.72,14.59,2024-06-19
SPC_MSR_00249,SPC_PRD_0204,FAC_SPC_013,17142,Ocean_Freight,6085410.0,15091.82,4.7,2024-11-18
SPC_MSR_00250,SPC_PRD_0861,FAC_SPC_005,1101,Truck_Rail,1413023.4,3768.06,13.69,2023-01-09
SPC_MSR_00251,SPC_PRD_0326,FAC_SPC_003,6280,Truck_Rail,413726.4,12067.02,5.15,2023-10-13
SPC_MSR_00252,SPC_PRD_0529,FAC_SPC_003,12960,Truck_Rail,858470.4,25038.72,12.16,2024-11-26
SPC_MSR_00253,SPC_PRD_0270,FAC_SPC_017,12502,Ocean_Freight,5198331.6,13862.22,5.78,2024-07-01
SPC_MSR_00254,SPC_PRD_0135,FAC_SPC_001,1279,Truck_Rail,423029.25,11280.78,10.05,2024-05-12
SPC_MSR_00255,SPC_PRD_0712,FAC_SPC_019,1547,Ocean_Freight,835380.0,2227.68,14.95,2024-09-02
SPC_MSR_00256,SPC_PRD_0347,FAC_SPC_016,1631,Ocean_Freight,794867.85,21196.48,9.01,2024-12-12
SPC_MSR_00257,SPC_PRD_0373,FAC_SPC_002,39938,Truck_Rail,18271635.0,45313.65,13.52,2023-12-11
SPC_MSR_00258,SPC_PRD_0405,FAC_SPC_003,6886,Truck_Rail,4387759.2,117006.91,11.63,2024-06-23
SPC_MSR_00259,SPC_PRD_0884,FAC_SPC_007,4764,Ocean_Freight,1121207.4,29898.86,9.57,2024-11-25
SPC_MSR_00260,SPC_PRD_0691,FAC_SPC_009,1113,Ocean_Freight,348090.75,9282.42,9.79,2024-09-09
SPC_MSR_00261,SPC_PRD_0486,FAC_SPC_003,14194,Truck_Rail,29452550.0,73042.32,5.82,2024-07-25
SPC_MSR_00262,SPC_PRD_0962,FAC_SPC_009,9528,Ocean_Freight,9930081.6,26480.22,4.5,2024-11-06
SPC_MSR_00263,SPC_PRD_0486,FAC_SPC_005,11762,Truck_Rail,24406150.0,60527.25,3.42,2024-11-28
SPC_MSR_00264,SPC_PRD_0768,FAC_SPC_006,11369,Truck_Rail,1433858.28,41820.87,10.85,2023-08-26
SPC_MSR_00265,SPC_PRD_0189,FAC_SPC_009,3981,Air_Freight,1522732.5,40606.2,11.75,2024-07-18
SPC_MSR_00266,SPC_PRD_0084,FAC_SPC_011,972,Air_Freight,843307.2,2248.82,10.01,2024-06-17
SPC_MSR_00267,SPC_PRD_0202,FAC_SPC_011,1944,Ocean_Freight,2145009.6,5720.03,11.35,2023-01-07
SPC_MSR_00268,SPC_PRD_0248,FAC_SPC_003,7624,Truck_Rail,13990040.0,34695.3,11.25,2023-04-27
SPC_MSR_00269,SPC_PRD_0523,FAC_SPC_018,3330,Truck_Rail,78321.6,11748.24,4.23,2024-06-06
SPC_MSR_00270,SPC_PRD_0963,FAC_SPC_011,9319,Ocean_Freight,313677.54,36595.71,3.59,2023-01-15
SPC_MSR_00271,SPC_PRD_0031,FAC_SPC_015,966,Truck_Rail,1458853.2,3890.28,5.86,2023-10-11
SPC_MSR_00272,SPC_PRD_0597,FAC_SPC_008,7540,Ocean_Freight,16493750.0,40904.5,9.62,2024-07-17
SPC_MSR_00273,SPC_PRD_0409,FAC_SPC_017,1441,Ocean_Freight,304771.5,8127.24,14.1,2024-06-29
SPC_MSR_00274,SPC_PRD_0971,FAC_SPC_008,2990,Ocean_Freight,368846.4,10758.02,9.33,2023-07-17
SPC_MSR_00275,SPC_PRD_0768,FAC_SPC_010,4197,Ocean_Freight,529325.64,15438.66,13.09,2023-03-06
SPC_MSR_00276,SPC_PRD_0456,FAC_SPC_008,1587,Ocean_Freight,497048.4,13254.62,13.3,2024-11-23
SPC_MSR_00277,SPC_PRD_0994,FAC_SPC_002,10179,Truck_Rail,1796797.08,52406.58,14.74,2023-09-02
SPC_MSR_00278,SPC_PRD_0746,FAC_SPC_016,12758,Ocean_Freight,248015.52,28935.14,14.48,2024-09-25
SPC_MSR_00279,SPC_PRD_0646,FAC_SPC_004,34488,Truck_Rail,444205.44,66630.82,11.23,2023-01-08
SPC_MSR_00280,SPC_PRD_0253,FAC_SPC_001,7751,Truck_Rail,195790.26,22842.2,8.99,2024-09-12
SPC_MSR_00281,SPC_PRD_0186,FAC_SPC_006,1773,Truck_Rail,317544.3,8467.85,3.85,2023-05-21
SPC_MSR_00282,SPC_PRD_0667,FAC_SPC_004,8599,Truck_Rail,18208382.5,45156.79,12.21,2024-09-19
SPC_MSR_00283,SPC_PRD_0231,FAC_SPC_004,11892,Truck_Rail,6100596.0,162682.56,14.05,2024-06-03
SPC_MSR_00284,SPC_PRD_0132,FAC_SPC_001,664,Truck_Rail,302086.8,8055.65,5.42,2023-08-04
SPC_MSR_00285,SPC_PRD_0969,FAC_SPC_003,7607,Truck_Rail,156552.06,18264.41,6.46,2023-05-28
SPC_MSR_00286,SPC_PRD_0102,FAC_SPC_016,11654,Ocean_Freight,287154.56,43073.18,6.66,2024-05-06
SPC_MSR_00287,SPC_PRD_0377,FAC_SPC_005,13819,Truck_Rail,314382.25,47157.34,9.96,2024-03-07
SPC_MSR_00288,SPC_PRD_0107,FAC_SPC_006,11096,Truck_Rail,17892300.0,44372.9,14.01,2024-03-14
SPC_MSR_00289,SPC_PRD_0891,FAC_SPC_005,21206,Truck_Rail,421575.28,63236.29,14.24,2024-07-06
SPC_MSR_00290,SPC_PRD_0600,FAC_SPC_013,9142,Ocean_Freight,283584.84,33084.9,11.29,2023-05-14
SPC_MSR_00291,SPC_PRD_0517,FAC_SPC_020,3551,Ocean_Freight,58165.38,8724.81,8.12,2024-09-26
SPC_MSR_00292,SPC_PRD_0655,FAC_SPC_004,5001,Truck_Rail,126025.2,14702.94,6.16,2024-08-21
SPC_MSR_00293,SPC_PRD_0525,FAC_SPC_015,2196,Truck_Rail,30831.84,3597.05,10.19,2024-04-11
SPC_MSR_00294,SPC_PRD_0387,FAC_SPC_020,35369,Ocean_Freight,381277.82,57191.67,14.23,2024-03-06
SPC_MSR_00295,SPC_PRD_0946,FAC_SPC_002,11381,Truck_Rail,7615596.15,203082.56,9.14,2024-05-30
SPC_MSR_00296,SPC_PRD_0866,FAC_SPC_015,8067,Truck_Rail,16577685.0,41112.66,4.8,2023-01-26
SPC_MSR_00297,SPC_PRD_0555,FAC_SPC_012,794,Ocean_Freight,537379.2,1433.01,10.04,2023-09-19
SPC_MSR_00298,SPC_PRD_0966,FAC_SPC_002,7158,Truck_Rail,785089.44,22898.44,7.44,2024-12-27
SPC_MSR_00299,SPC_PRD_0033,FAC_SPC_010,11949,Air_Freight,8304555.0,20595.3,6.73,2024-10-31
SPC_MSR_00300,SPC_PRD_0842,FAC_SPC_020,9003,Air_Freight,18118537.5,44933.97,6.42,2023-06-02
SPC_MSR_00301,SPC_PRD_0926,FAC_SPC_010,13728,Ocean_Freight,280051.2,32672.64,8.68,2023-02-23
SPC_MSR_00302,SPC_PRD_0519,FAC_SPC_017,4712,Ocean_Freight,5913560.0,14665.63,5.62,2024-05-15
SPC_MSR_00303,SPC_PRD_0515,FAC_SPC_009,1896,Ocean_Freight,764467.2,20385.79,6.85,2024-04-29
SPC_MSR_00304,SPC_PRD_0751,FAC_SPC_020,468,Air_Freight,81712.8,2179.01,8.75,2023-05-12
SPC_MSR_00305,SPC_PRD_0628,FAC_SPC_017,12709,Ocean_Freight,265999.37,39899.91,3.02,2024-04-22
SPC_MSR_00306,SPC_PRD_0142,FAC_SPC_020,12013,Ocean_Freight,17809272.5,44167.0,3.57,2024-12-10
SPC_MSR_00307,SPC_PRD_0464,FAC_SPC_002,13101,Truck_Rail,6550500.0,16245.24,5.29,2024-06-11
SPC_MSR_00308,SPC_PRD_0321,FAC_SPC_019,5586,Ocean_Freight,1651500.9,44040.02,3.79,2024-06-24
SPC_MSR_00309,SPC_PRD_0853,FAC_SPC_010,9653,Ocean_Freight,180124.98,21014.58,10.51,2024-04-05
SPC_MSR_00310,SPC_PRD_0931,FAC_SPC_018,12310,Truck_Rail,8678550.0,21522.8,10.54,2024-01-04
SPC_MSR_00311,SPC_PRD_0394,FAC_SPC_006,327,Truck_Rail,169369.65,4516.52,5.57,2023-07-04
SPC_MSR_00312,SPC_PRD_0800,FAC_SPC_012,969,Ocean_Freight,650586.6,1734.9,6.12,2023-01-06
SPC_MSR_00313,SPC_PRD_0871,FAC_SPC_015,45783,Truck_Rail,557636.94,83645.54,3.16,2023-02-08
SPC_MSR_00314,SPC_PRD_0294,FAC_SPC_006,14390,Truck_Rail,534444.6,62351.87,13.29,2023-09-14
SPC_MSR_00315,SPC_PRD_0014,FAC_SPC_016,4549,Ocean_Freight,7881142.5,19545.23,13.9,2023-07-17
SPC_MSR_00316,SPC_PRD_0819,FAC_SPC_007,13009,Ocean_Freight,355145.7,53271.86,13.4,2023-12-19
SPC_MSR_00317,SPC_PRD_0927,FAC_SPC_005,26126,Truck_Rail,13324260.0,33044.16,4.58,2024-07-22
SPC_MSR_00318,SPC_PRD_0339,FAC_SPC_018,10106,Truck_Rail,20565710.0,51002.96,10.22,2023-04-02
SPC_MSR_00319,SPC_PRD_0822,FAC_SPC_008,11831,Ocean_Freight,6625360.0,16430.89,12.23,2023-12-01
SPC_MSR_00320,SPC_PRD_0769,FAC_SPC_010,44188,Ocean_Freight,24303400.0,60272.43,13.86,2023-10-17
SPC_MSR_00321,SPC_PRD_0315,FAC_SPC_004,14918,Truck_Rail,2660177.76,77588.52,12.38,2023-06-30
SPC_MSR_00322,SPC_PRD_0563,FAC_SPC_001,33857,Truck_Rail,253588.93,38038.34,4.1,2024-04-22
SPC_MSR_00323,SPC_PRD_0623,FAC_SPC_010,10339,Ocean_Freight,17860622.5,44294.34,7.26,2023-03-08
SPC_MSR_00324,SPC_PRD_0244,FAC_SPC_006,9097,Truck_Rail,11917070.0,29554.33,13.39,2023-04-21
SPC_MSR_00325,SPC_PRD_0091,FAC_SPC_013,6409,Ocean_Freight,8572037.5,21258.65,13.09,2024-02-06
SPC_MSR_00326,SPC_PRD_0275,FAC_SPC_007,35983,Ocean_Freight,22669290.0,56219.84,3.67,2024-10-30
SPC_MSR_00327,SPC_PRD_0729,FAC_SPC_008,7886,Ocean_Freight,881970.24,25724.13,8.88,2024-12-12
SPC_MSR_00328,SPC_PRD_0922,FAC_SPC_011,3637,Ocean_Freight,56955.42,6644.8,7.21,2024-09-11
SPC_MSR_00329,SPC_PRD_0290,FAC_SPC_015,9558,Truck_Rail,3664537.2,9772.1,3.11,2024-09-23
SPC_MSR_00330,SPC_PRD_0393,FAC_SPC_003,9682,Truck_Rail,334125.82,50118.87,5.25,2024-08-15
SPC_MSR_00331,SPC_PRD_0556,FAC_SPC_015,13813,Truck_Rail,452513.88,52793.29,4.43,2024-10-03
SPC_MSR_00332,SPC_PRD_0136,FAC_SPC_004,625,Truck_Rail,208406.25,5557.5,3.79,2024-06-28
SPC_MSR_00333,SPC_PRD_0773,FAC_SPC_013,13815,Ocean_Freight,4413892.5,117703.8,10.75,2023-04-07
SPC_MSR_00334,SPC_PRD_0070,FAC_SPC_011,4999,Ocean_Freight,8360827.5,20734.85,6.43,2024-11-03
SPC_MSR_00335,SPC_PRD_0911,FAC_SPC_016,1302,Ocean_Freight,403685.1,10764.94,9.35,2024-04-16
SPC_MSR_00336,SPC_PRD_0423,FAC_SPC_019,2074,Ocean_Freight,70557.48,8231.71,9.67,2023-01-01
SPC_MSR_00337,SPC_PRD_0855,FAC_SPC_005,13517,Truck_Rail,25580922.5,63440.69,9.55,2024-11-11
SPC_MSR_00338,SPC_PRD_0106,FAC_SPC_009,2168,Ocean_Freight,3951180.0,9798.93,3.62,2023-08-26
SPC_MSR_00339,SPC_PRD_0029,FAC_SPC_013,14140,Ocean_Freight,1627231.2,47460.91,8.65,2023-04-18
SPC_MSR_00340,SPC_PRD_0054,FAC_SPC_003,2736,Truck_Rail,76662.72,8943.98,6.67,2024-06-05
SPC_MSR_00341,SPC_PRD_0104,FAC_SPC_018,3540,Truck_Rail,3759480.0,10025.28,3.56,2023-03-18
SPC_MSR_00342,SPC_PRD_0795,FAC_SPC_020,12550,Ocean_Freight,20644750.0,51198.98,4.65,2023-03-28
SPC_MSR_00343,SPC_PRD_0838,FAC_SPC_005,1994,Truck_Rail,2846235.6,7589.96,5.47,2024-06-04
SPC_MSR_00344,SPC_PRD_0058,FAC_SPC_007,11232,Ocean_Freight,5549731.2,147992.83,13.67,2024-11-20
SPC_MSR_00345,SPC_PRD_0084,FAC_SPC_016,329,Ocean_Freight,285440.4,761.17,3.45,2024-05-18
SPC_MSR_00346,SPC_PRD_0728,FAC_SPC_006,7508,Truck_Rail,9722860.0,24112.69,4.34,2023-05-01
SPC_MSR_00347,SPC_PRD_0777,FAC_SPC_020,10978,Ocean_Freight,10532293.2,28086.12,10.64,2024-12-15
SPC_MSR_00348,SPC_PRD_0855,FAC_SPC_018,11682,Truck_Rail,22108185.0,54828.3,7.46,2024-11-06
SPC_MSR_00349,SPC_PRD_0383,FAC_SPC_004,8660,Truck_Rail,13574550.0,33664.88,8.68,2023-01-05
SPC_MSR_00350,SPC_PRD_0536,FAC_SPC_020,13280,Ocean_Freight,6075600.0,15067.49,7.91,2024-04-17
SPC_MSR_00351,SPC_PRD_0072,FAC_SPC_014,31037,Truck_Rail,18389422.5,45605.77,7.25,2023-12-20
SPC_MSR_00352,SPC_PRD_0360,FAC_SPC_004,5683,Truck_Rail,101839.36,15275.9,3.31,2024-02-09
SPC_MSR_00353,SPC_PRD_0903,FAC_SPC_007,45189,Ocean_Freight,17171820.0,42586.11,3.07,2024-08-25
SPC_MSR_00354,SPC_PRD_0470,FAC_SPC_014,1725,Truck_Rail,382691.25,10205.1,8.2,2023-07-07
SPC_MSR_00355,SPC_PRD_0654,FAC_SPC_011,5009,Ocean_Freight,184832.1,21563.74,10.68,2023-12-11
SPC_MSR_00356,SPC_PRD_0793,FAC_SPC_019,5365,Ocean_Freight,110089.8,12843.81,4.98,2023-10-05
SPC_MSR_00357,SPC_PRD_0452,FAC_SPC_017,12401,Ocean_Freight,1988128.32,57987.08,8.98,2023-06-02
SPC_MSR_00358,SPC_PRD_0650,FAC_SPC_014,14303,Truck_Rail,2056199.28,59972.48,13.76,2024-12-23
SPC_MSR_00359,SPC_PRD_0940,FAC_SPC_011,6099,Ocean_Freight,192850.38,22499.21,6.07,2024-04-06
SPC_MSR_00360,SPC_PRD_0490,FAC_SPC_019,14935,Ocean_Freight,515406.85,77311.03,4.99,2023-06-17
SPC_MSR_00361,SPC_PRD_0291,FAC_SPC_012,7107,Ocean_Freight,12952507.5,32122.22,14.37,2023-10-04
SPC_MSR_00362,SPC_PRD_0635,FAC_SPC_013,3040,Ocean_Freight,3283200.0,8755.2,14.53,2024-07-02
SPC_MSR_00363,SPC_PRD_0204,FAC_SPC_005,30707,Truck_Rail,10900985.0,27034.44,10.95,2023-04-19
SPC_MSR_00364,SPC_PRD_0257,FAC_SPC_005,6494,Truck_Rail,163648.8,24547.32,9.21,2024-04-23
SPC_MSR_00365,SPC_PRD_0893,FAC_SPC_014,40274,Truck_Rail,16713710.0,41450.0,13.55,2024-01-12
SPC_MSR_00366,SPC_PRD_0233,FAC_SPC_007,6224,Ocean_Freight,1094926.08,31935.34,8.43,2023-06-08
SPC_MSR_00367,SPC_PRD_0936,FAC_SPC_005,4127,Truck_Rail,131486.22,15340.06,5.8,2023-03-17
SPC_MSR_00368,SPC_PRD_0087,FAC_SPC_003,6530,Truck_Rail,4313718.0,11503.25,5.89,2024-07-19
SPC_MSR_00369,SPC_PRD_0047,FAC_SPC_006,8994,Truck_Rail,304896.6,35571.27,11.57,2024-11-30
SPC_MSR_00370,SPC_PRD_0741,FAC_SPC_020,4724,Ocean_Freight,3256725.6,8684.6,12.51,2024-10-16
SPC_MSR_00371,SPC_PRD_0466,FAC_SPC_020,14325,Ocean_Freight,503380.5,75507.08,9.3,2024-01-19
SPC_MSR_00372,SPC_PRD_0606,FAC_SPC_013,35157,Ocean_Freight,366687.51,55003.13,6.64,2024-02-08
SPC_MSR_00373,SPC_PRD_0906,FAC_SPC_015,6434,Truck_Rail,107640.82,16146.12,14.27,2024-07-05
SPC_MSR_00374,SPC_PRD_0674,FAC_SPC_018,10922,Truck_Rail,455665.84,68349.88,4.92,2024-12-29
SPC_MSR_00375,SPC_PRD_0918,FAC_SPC_016,2617,Ocean_Freight,1519168.5,40511.16,13.44,2024-05-03
SPC_MSR_00376,SPC_PRD_0307,FAC_SPC_010,10402,Ocean_Freight,4053659.4,108097.58,9.27,2024-05-25
SPC_MSR_00377,SPC_PRD_0696,FAC_SPC_003,13606,Truck_Rail,456209.18,68431.38,11.14,2023-12-12
SPC_MSR_00378,SPC_PRD_0530,FAC_SPC_005,8763,Truck_Rail,7318857.6,19516.95,8.42,2023-05-16
SPC_MSR_00379,SPC_PRD_0809,FAC_SPC_007,1327,Ocean_Freight,432336.6,11528.98,5.03,2023-07-23
SPC_MSR_00380,SPC_PRD_0005,FAC_SPC_011,11234,Ocean_Freight,20839070.0,51680.89,4.82,2023-07-07
SPC_MSR_00381,SPC_PRD_0984,FAC_SPC_014,875,Truck_Rail,233887.5,6237.0,10.75,2023-01-06
SPC_MSR_00382,SPC_PRD_0673,FAC_SPC_012,30659,Ocean_Freight,633108.35,94966.25,13.17,2024-07-08
SPC_MSR_00383,SPC_PRD_0382,FAC_SPC_004,26473,Truck_Rail,416949.75,62542.46,10.63,2024-02-11
SPC_MSR_00384,SPC_PRD_0684,FAC_SPC_008,13543,Air_Freight,9165902.4,24442.41,8.34,2023-04-12
SPC_MSR_00385,SPC_PRD_0680,FAC_SPC_002,6232,Truck_Rail,563123.52,16424.44,13.69,2023-07-14
SPC_MSR_00386,SPC_PRD_0818,FAC_SPC_016,960,Ocean_Freight,244080.0,6508.8,9.72,2023-10-07
SPC_MSR_00387,SPC_PRD_0017,FAC_SPC_015,1110,Truck_Rail,1776222.0,4736.59,14.37,2023-09-18
SPC_MSR_00388,SPC_PRD_0485,FAC_SPC_019,2517,Ocean_Freight,59048.82,6889.03,13.78,2024-11-28
SPC_MSR_00389,SPC_PRD_0796,FAC_SPC_007,20464,Air_Freight,356687.52,53503.13,13.91,2024-12-17
SPC_MSR_00390,SPC_PRD_0011,FAC_SPC_009,1167,Ocean_Freight,852843.6,2274.25,10.95,2024-12-27
SPC_MSR_00391,SPC_PRD_0119,FAC_SPC_007,466,Air_Freight,459662.4,1225.77,8.97,2024-05-11
SPC_MSR_00392,SPC_PRD_0625,FAC_SPC_007,3193,Ocean_Freight,1517313.6,40461.7,14.37,2023-11-16
SPC_MSR_00393,SPC_PRD_0537,FAC_SPC_008,11948,Ocean_Freight,478875.84,55868.85,3.8,2023-02-27
SPC_MSR_00394,SPC_PRD_0241,FAC_SPC_020,9729,Ocean_Freight,358902.81,53835.42,13.49,2023-10-02
SPC_MSR_00395,SPC_PRD_0667,FAC_SPC_003,4154,Truck_Rail,8796095.0,21814.32,8.57,2023-10-14
SPC_MSR_00396,SPC_PRD_0043,FAC_SPC_009,1402,Ocean_Freight,2410038.0,6426.77,9.78,2024-07-20
SPC_MSR_00397,SPC_PRD_0062,FAC_SPC_003,29819,Truck_Rail,19307802.5,47883.35,3.92,2023-01-03
SPC_MSR_00398,SPC_PRD_0104,FAC_SPC_018,10391,Truck_Rail,11035242.0,29427.31,6.61,2023-08-02
SPC_MSR_00399,SPC_PRD_0460,FAC_SPC_005,38136,Truck_Rail,501869.76,75280.46,12.84,2024-04-06
SPC_MSR_00400,SPC_PRD_0113,FAC_SPC_010,39453,Ocean_Freight,792610.77,118891.62,5.61,2024-01-04
SPC_MSR_00401,SPC_PRD_0256,FAC_SPC_013,352,Ocean_Freight,131313.6,3501.7,11.26,2023-11-29
SPC_MSR_00402,SPC_PRD_0110,FAC_SPC_016,13952,Ocean_Freight,28776000.0,71364.48,3.5,2024-07-11
SPC_MSR_00403,SPC_PRD_0361,FAC_SPC_019,2378,Ocean_Freight,1333344.6,35555.86,13.5,2024-07-02
SPC_MSR_00404,SPC_PRD_0860,FAC_SPC_006,6492,Truck_Rail,264094.56,30811.03,6.49,2023-08-30
SPC_MSR_00405,SPC_PRD_0899,FAC_SPC_010,6844,Ocean_Freight,2599351.2,6931.6,9.27,2024-10-04
SPC_MSR_00406,SPC_PRD_0670,FAC_SPC_001,6269,Truck_Rail,244867.14,28567.83,12.18,2024-03-06
SPC_MSR_00407,SPC_PRD_0209,FAC_SPC_015,10450,Truck_Rail,419881.0,62982.15,3.78,2023-10-01
SPC_MSR_00408,SPC_PRD_0146,FAC_SPC_018,13200,Truck_Rail,29634000.0,73492.32,13.34,2023-06-09
SPC_MSR_00409,SPC_PRD_0891,FAC_SPC_005,31285,Truck_Rail,621945.8,93291.87,6.7,2023-02-28
SPC_MSR_00410,SPC_PRD_0279,FAC_SPC_012,12577,Ocean_Freight,336308.98,50446.35,6.82,2023-11-02
SPC_MSR_00411,SPC_PRD_0845,FAC_SPC_014,9882,Truck_Rail,414352.26,62152.84,5.74,2023-01-09
SPC_MSR_00412,SPC_PRD_0231,FAC_SPC_017,8949,Ocean_Freight,4590837.0,122422.32,6.79,2024-11-10
SPC_MSR_00413,SPC_PRD_0264,FAC_SPC_014,6841,Truck_Rail,8619660.0,21376.76,13.1,2023-08-09
SPC_MSR_00414,SPC_PRD_0284,FAC_SPC_003,10450,Truck_Rail,3766702.5,100445.4,5.87,2024-02-25
SPC_MSR_00415,SPC_PRD_0967,FAC_SPC_008,3354,Air_Freight,149923.8,17491.11,7.39,2024-10-23
SPC_MSR_00416,SPC_PRD_0668,FAC_SPC_014,30783,Truck_Rail,8234452.5,20421.44,3.85,2023-08-11
SPC_MSR_00417,SPC_PRD_0899,FAC_SPC_015,13505,Truck_Rail,5129199.0,13677.86,11.29,2023-05-01
SPC_MSR_00418,SPC_PRD_0406,FAC_SPC_004,10381,Truck_Rail,259109.76,30229.47,6.39,2024-02-05
SPC_MSR_00419,SPC_PRD_0754,FAC_SPC_010,45572,Ocean_Freight,542306.8,81346.02,4.66,2023-05-07
SPC_MSR_00420,SPC_PRD_0753,FAC_SPC_007,12062,Ocean_Freight,280803.36,32760.39,4.71,2023-07-09
SPC_MSR_00421,SPC_PRD_0272,FAC_SPC_019,693,Ocean_Freight,325259.55,8673.59,4.69,2023-09-12
SPC_MSR_00422,SPC_PRD_0540,FAC_SPC_013,9785,Ocean_Freight,991024.8,28904.89,4.75,2024-08-17
SPC_MSR_00423,SPC_PRD_0899,FAC_SPC_004,12967,Truck_Rail,4924866.6,13132.98,12.93,2023-02-20
SPC_MSR_00424,SPC_PRD_0379,FAC_SPC_006,3922,Truck_Rail,93069.06,13960.36,11.27,2023-05-07
SPC_MSR_00425,SPC_PRD_0023,FAC_SPC_019,9786,Ocean_Freight,443305.8,51719.01,14.54,2023-11-02
SPC_MSR_00426,SPC_PRD_0718,FAC_SPC_009,6599,Ocean_Freight,12752567.5,31626.37,7.82,2023-04-19
SPC_MSR_00427,SPC_PRD_0980,FAC_SPC_017,10941,Air_Freight,5142270.0,12752.83,14.01,2024-07-21
